GM10847	GM12878	GM12891	GM12892	GM15510	GM18505	GM18951	GM19099	A549	HUVEC	IMR90	SGBS	Beas	AC16
0	4	0	0	0	0	0	7	20	8	10	10	0	0
0	15	0	0	0	0	0	4	0	0	0	20	0	4
0	0	0	0	0	0	0	0	0	5	9	34	0	0
6	0	0	0	4	0	0	0	32	0	5	13	0	0
0	5	0	0	0	0	0	0	20	8	10	35	0	0
10	12	0	4	0	0	0	0	0	0	7	44	18	0
0	19	5	0	0	0	0	0	20	5	5	36	0	0
0	0	11	0	0	0	0	17	11	0	3	19	0	0
0	11	8	0	0	0	0	0	0	3	4	15	0	0
4	0	4	0	0	0	0	0	0	0	0	5	0	0
0	0	10	7	0	0	0	0	0	20	0	28	0	0
0	0	0	0	0	0	0	0	0	21	0	42	0	5
0	0	0	0	0	0	0	0	0	0	7	20	0	6
0	0	0	0	0	0	0	0	0	4	23	25	6	0
0	0	0	0	0	0	0	0	0	11	18	0	8	0
0	22	0	0	0	0	0	0	0	9	0	15	0	0
0	5	5	0	0	0	5	0	0	3	12	36	0	0
0	0	0	0	0	0	0	0	13	0	6	0	0	0
0	0	0	0	0	0	0	0	13	16	9	17	0	0
0	18	0	0	0	0	0	0	0	11	0	5	0	0
0	4	4	0	0	0	0	0	0	0	27	27	10	0
0	12	11	0	0	0	0	9	12	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	14	25	0	0
0	5	0	0	0	0	0	10	0	0	9	21	0	0
0	0	7	0	0	0	6	0	13	0	0	9	22	0
0	0	5	0	0	0	0	0	9	0	0	18	0	0
0	5	0	0	0	0	0	0	21	0	0	10	0	0
0	10	21	0	0	0	0	0	0	0	12	13	0	0
0	4	0	0	0	0	7	8	30	5	5	33	0	0
0	0	0	0	0	0	7	7	20	0	7	33	41	0
0	29	0	10	0	0	0	0	0	3	17	17	0	0
0	7	0	0	0	0	0	4	41	0	14	22	6	0
9	34	0	4	0	0	0	0	8	0	12	32	0	0
0	18	0	0	0	0	0	0	8	0	5	23	0	0
0	4	0	0	0	0	0	0	0	9	0	97	40	0
0	10	0	0	0	0	4	4	19	0	9	27	0	0
0	0	6	0	0	0	0	7	7	6	3	27	0	0
0	0	8	0	0	0	0	0	0	0	7	9	0	0
0	6	0	0	0	5	0	0	0	11	5	11	0	0
0	0	0	0	0	0	0	0	7	23	14	12	0	0
0	0	0	0	0	0	0	0	0	0	0	9	6	0
0	5	0	5	0	0	0	4	0	0	0	4	7	0
0	0	6	0	0	0	0	0	0	0	5	20	17	0
0	0	0	0	0	3	0	0	14	0	0	8	7	0
0	7	0	0	0	0	0	0	9	0	17	23	0	0
0	6	0	0	0	0	0	9	10	6	15	29	0	6
0	4	5	0	0	4	0	12	0	0	11	19	9	0
0	0	0	0	0	4	0	0	0	0	6	19	7	0
0	5	0	0	0	0	0	0	11	0	0	25	0	0
0	0	5	0	0	0	0	0	0	6	13	22	0	0
0	0	5	0	0	0	0	0	0	0	20	22	0	0
0	4	0	0	0	0	0	6	41	0	4	21	0	0
0	8	0	0	0	0	0	0	0	0	13	15	0	0
0	4	0	0	0	0	0	0	0	0	0	9	0	0
0	0	5	0	0	0	0	0	6	5	9	0	11	0
6	16	0	11	0	0	4	0	12	13	3	32	0	5
0	5	0	0	0	0	0	7	0	13	6	56	0	0
0	4	0	0	0	0	0	14	0	0	0	50	28	0
5	0	9	0	0	0	0	0	15	0	22	20	0	0
0	0	10	0	0	0	0	0	8	0	0	15	5	0
0	13	0	0	0	0	0	0	0	0	6	12	0	0
0	0	0	0	0	0	0	0	35	0	4	32	0	0
0	4	0	0	0	0	0	0	0	3	5	18	0	0
0	0	0	0	0	0	0	4	0	0	19	5	11	0
0	0	0	0	0	0	0	0	12	17	0	7	25	0
8	22	8	0	0	0	0	0	0	28	12	27	0	0
0	0	0	0	0	0	0	0	8	11	21	23	9	0
0	0	5	0	0	5	0	4	0	26	13	48	0	0
0	8	4	0	0	0	0	0	8	0	0	18	0	0
0	0	0	0	0	0	0	6	40	8	0	15	7	0
0	0	0	0	0	0	0	7	26	0	12	22	10	0
0	11	15	0	0	0	0	0	21	0	8	23	6	0
0	0	0	5	0	0	0	0	9	0	5	23	0	0
0	20	6	0	0	0	0	0	0	5	16	26	0	4
0	17	0	0	0	0	0	0	5	41	10	18	9	4
0	0	4	0	0	0	0	0	15	0	6	14	0	0
0	36	12	0	0	0	8	0	17	0	0	38	0	0
0	0	0	0	0	0	5	4	24	0	5	16	6	0
0	13	0	0	0	5	12	0	0	0	14	17	0	0
0	34	5	0	0	0	8	0	0	0	9	12	7	0
5	0	10	0	0	0	0	0	0	11	30	60	7	0
6	0	0	0	0	0	0	4	9	0	7	12	0	0
0	16	4	0	0	0	4	0	0	17	7	26	6	0
0	11	0	5	0	0	5	0	0	0	7	22	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	6	0	10	0	5	15	0	0
0	4	0	0	4	0	0	0	0	5	0	12	0	0
0	0	0	0	0	0	0	0	7	0	0	14	0	0
0	0	0	0	0	0	0	0	24	20	10	9	4	0
0	0	5	0	0	0	0	6	0	0	0	15	0	0
0	6	5	0	0	0	0	0	0	26	9	35	18	0
0	0	0	0	0	0	0	6	0	0	2	13	14	0
0	0	0	0	0	0	0	0	3	0	5	18	0	0
0	11	0	0	0	0	0	0	12	0	1	17	0	0
0	11	0	0	0	0	0	0	6	0	7	16	0	0
0	0	4	0	0	0	0	0	0	8	5	17	0	0
0	3	0	0	0	0	0	4	0	0	30	21	6	0
0	8	0	0	0	0	0	0	0	0	0	8	0	0
0	0	4	3	0	0	0	0	0	0	0	18	5	0
0	0	9	0	0	0	0	0	0	9	4	20	0	0
0	0	5	0	0	0	0	0	0	4	18	21	42	0
4	5	9	0	0	0	0	0	0	3	0	33	0	5
0	4	0	0	0	12	0	0	10	0	7	14	0	0
0	14	0	0	0	0	3	0	0	0	12	37	0	0
0	20	12	0	0	0	0	0	0	0	0	25	0	4
0	11	4	0	0	0	0	0	0	0	13	26	0	0
0	0	4	3	0	0	0	0	12	7	0	9	9	0
0	12	5	0	0	0	0	0	14	4	7	11	0	0
0	8	0	0	0	0	5	6	0	0	7	39	6	0
0	6	5	0	0	0	5	0	0	0	18	6	0	0
0	4	0	0	0	0	0	5	23	9	5	25	0	0
5	7	5	0	0	3	5	0	47	0	0	18	7	0
0	25	0	0	0	0	0	5	17	19	6	28	6	0
0	15	11	0	0	0	0	0	0	0	10	33	0	0
0	37	2	3	0	0	0	0	43	24	11	5	0	0
0	0	0	0	0	0	10	0	0	0	5	15	6	5
0	14	0	0	0	0	0	0	0	0	7	42	0	0
0	5	0	10	0	0	0	0	8	10	0	21	12	0
0	20	5	0	0	0	0	0	25	18	9	33	0	0
0	4	0	0	0	0	0	0	23	0	0	10	9	0
0	0	9	5	0	0	0	0	19	0	16	62	0	0
0	0	4	7	0	0	9	0	11	11	10	18	0	6
4	7	4	5	0	0	0	7	14	0	4	28	0	0
0	19	0	0	0	0	0	0	27	9	19	45	0	0
4	0	0	0	0	0	0	0	6	11	9	18	0	0
0	26	4	0	25	0	0	23	22	0	0	20	8	0
0	29	18	0	3	0	10	16	6	6	11	64	10	5
0	24	30	5	3	0	0	0	0	17	9	25	0	0
5	10	5	6	0	0	0	0	0	15	25	26	0	0
0	4	0	0	0	0	0	0	0	0	8	26	0	0
0	5	4	0	0	4	6	10	53	0	4	23	0	0
0	0	7	0	0	0	0	7	9	0	5	8	0	0
0	27	0	6	0	0	0	0	9	4	13	14	0	0
0	6	5	0	0	0	6	0	0	0	0	21	0	0
0	5	0	0	0	0	5	0	8	4	4	0	0	0
0	0	5	0	0	0	0	0	18	0	0	35	0	0
0	5	0	5	4	0	5	0	0	0	0	18	0	0
0	0	0	0	0	0	0	0	27	18	0	10	0	0
0	0	0	0	0	0	0	0	28	9	11	38	0	0
0	5	0	0	0	0	0	4	11	0	0	5	0	0
0	9	0	0	0	0	0	7	0	0	0	15	0	0
0	10	0	0	0	4	0	0	38	31	12	19	0	0
0	7	0	0	0	0	0	0	0	3	9	13	0	0
0	0	6	0	0	0	5	6	26	0	21	11	0	0
6	10	0	0	0	4	10	0	8	0	6	46	0	0
0	0	0	0	0	0	0	0	0	4	9	15	0	0
0	20	0	0	0	0	0	13	2	0	4	15	0	0
0	0	6	0	0	0	0	4	9	0	10	4	0	0
7	9	14	5	0	0	0	6	0	0	5	0	0	0
0	0	0	0	4	0	0	0	19	0	4	26	6	0
0	26	8	0	0	0	0	0	0	0	4	16	0	5
0	0	0	0	0	0	0	0	0	4	0	36	0	0
0	21	0	0	0	0	4	0	0	0	0	18	0	0
0	7	5	0	0	0	0	4	7	0	9	32	23	0
0	25	0	0	0	4	0	0	0	0	9	10	0	0
0	11	0	0	0	0	0	0	0	5	0	29	18	0
0	5	0	0	0	0	4	7	13	0	6	18	0	0
0	11	0	0	0	0	6	0	14	3	0	10	11	0
0	8	5	0	0	0	0	0	6	0	4	5	0	0
0	4	0	0	0	0	0	0	0	0	8	0	0	4
0	7	0	3	0	0	0	0	0	0	0	8	6	0
0	0	0	0	0	0	0	0	17	0	10	19	0	0
0	0	0	0	0	0	0	0	0	0	0	26	0	0
0	10	0	0	0	0	0	6	22	0	0	18	0	0
0	9	0	0	0	0	0	0	8	0	5	21	0	0
0	0	0	0	0	0	0	0	34	0	11	8	0	0
0	14	0	0	0	0	0	0	0	0	0	34	22	0
0	7	0	0	0	0	0	0	9	0	0	4	0	0
0	10	0	0	0	0	0	0	0	0	26	11	0	0
0	5	7	0	0	7	0	5	27	0	11	21	0	0
0	12	5	0	0	0	0	0	6	18	0	12	0	0
0	4	0	0	0	0	5	0	0	4	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	35	7	0
0	14	0	0	0	0	0	0	0	7	12	18	11	0
0	0	4	0	0	0	5	0	0	0	15	27	13	0
0	0	0	0	0	0	9	0	0	0	4	28	9	0
0	0	6	7	0	0	0	0	15	0	8	20	0	0
0	0	0	0	0	0	0	4	25	0	0	6	0	0
0	4	0	0	0	0	0	0	0	0	54	18	16	0
4	0	0	0	0	4	16	0	14	0	14	35	0	0
3	0	4	0	4	0	0	0	0	14	0	30	0	0
0	0	0	0	0	0	4	0	7	0	0	10	0	0
0	12	18	0	4	0	6	0	57	13	4	34	0	0
0	0	0	3	0	3	8	0	8	0	33	46	0	0
4	9	8	0	0	0	13	0	0	0	6	16	0	0
0	0	8	0	0	4	5	0	0	0	6	39	9	0
0	0	14	8	0	0	0	0	7	0	8	46	0	0
0	6	5	4	0	4	3	0	23	5	5	16	0	0
0	6	13	5	0	5	0	0	0	0	4	17	14	0
0	0	10	0	0	0	0	0	0	31	26	26	0	0
0	5	0	4	0	0	5	0	9	0	24	47	0	0
0	22	7	0	0	0	0	0	7	23	23	15	0	0
0	6	0	0	0	0	0	0	0	6	0	42	9	0
0	4	0	0	0	0	3	3	13	13	20	14	8	4
0	22	30	0	0	0	0	8	20	5	11	25	0	0
0	6	0	0	0	0	0	0	19	0	9	13	6	5
0	19	0	0	0	0	0	5	0	11	11	31	0	0
0	0	6	0	0	0	0	0	0	0	0	0	7	0
0	32	4	0	0	4	0	0	15	0	14	36	0	0
0	0	10	0	0	0	0	0	28	3	37	9	10	0
4	6	0	0	0	4	0	0	18	0	36	13	0	0
0	0	8	0	0	4	0	0	16	9	28	21	9	0
0	0	0	0	0	0	0	8	41	27	6	67	0	0
0	13	0	0	0	0	0	0	0	0	15	11	0	0
0	0	0	0	0	0	0	0	6	23	4	24	0	0
0	6	5	0	0	0	0	0	47	6	4	10	7	0
0	0	0	0	0	0	0	8	0	11	5	47	6	0
0	0	22	0	0	4	0	0	0	6	0	4	7	0
0	0	0	0	0	0	0	0	7	15	15	23	0	0
0	6	0	0	0	0	0	0	0	0	0	26	0	0
0	5	0	0	5	0	0	0	0	0	0	5	0	0
0	4	0	0	0	0	2	5	0	0	0	9	0	0
0	0	0	0	0	0	0	6	7	4	17	0	0	0
0	0	4	0	0	0	0	0	0	0	2	19	0	0
0	4	0	0	0	0	0	0	11	8	11	22	9	0
0	5	0	4	0	0	0	0	0	5	7	43	0	0
0	0	0	0	0	0	0	0	0	0	7	26	17	0
0	0	0	0	0	0	0	0	0	0	24	29	0	0
0	0	0	0	0	0	0	0	12	0	4	20	9	0
0	0	0	3	0	0	5	4	0	0	21	6	0	0
0	0	4	0	0	0	0	14	0	0	6	22	0	0
0	0	0	0	0	4	4	14	0	0	0	0	0	0
0	6	8	0	0	0	0	4	11	0	18	16	7	0
0	17	0	0	0	0	0	0	18	0	7	6	0	0
0	11	0	0	0	0	0	0	0	0	28	25	0	0
0	7	4	0	0	0	0	0	7	19	24	36	8	0
0	6	0	0	6	0	5	3	8	16	0	23	0	0
0	0	0	0	0	0	0	3	12	0	6	15	0	0
0	4	0	0	0	4	0	6	14	0	0	34	0	0
0	6	0	0	0	0	0	0	0	0	0	21	0	0
0	30	0	0	0	0	4	0	8	0	0	10	7	0
0	0	13	0	0	0	6	0	0	0	0	29	0	0
0	9	0	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
19	0	0	0	0	0	0	0	0	13	11	7	0	0
0	7	0	0	0	0	25	0	8	0	16	26	0	0
0	0	7	0	0	4	0	0	16	20	9	25	12	0
0	8	4	0	0	0	0	0	7	0	15	9	0	0
0	12	10	0	0	0	0	0	0	0	0	7	0	0
0	4	6	0	0	0	4	0	0	0	24	31	9	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	5	0	0	0	0	0	7	0	10	7	0	0
0	0	0	0	0	0	0	0	0	0	4	22	0	0
0	7	0	0	0	0	0	0	0	0	3	23	0	0
0	0	0	0	4	0	0	0	7	6	0	21	0	0
0	0	0	0	0	0	0	0	7	6	29	29	0	0
0	9	12	7	0	0	5	26	10	0	10	52	9	0
0	0	6	0	0	0	0	0	20	19	11	30	0	0
0	33	21	0	0	4	6	20	7	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	4	8	5	0
0	0	0	0	0	0	0	0	7	0	0	9	0	0
0	0	12	0	0	0	0	6	0	4	0	9	10	0
0	16	0	0	0	0	0	0	0	5	22	0	0	0
0	9	0	0	0	0	0	15	14	0	4	24	8	0
0	5	0	0	0	0	0	0	11	10	0	6	8	0
0	9	5	0	0	0	4	0	0	0	17	41	11	0
0	0	0	5	0	0	0	0	0	9	0	15	0	0
0	0	24	0	0	0	0	0	14	53	51	48	0	0
0	0	0	0	0	0	0	0	9	7	8	21	0	0
0	6	0	0	0	0	0	0	0	0	13	23	0	0
0	0	0	0	0	0	0	0	0	0	27	12	0	0
0	7	0	0	0	0	6	6	8	0	0	13	22	0
6	16	10	7	0	0	7	0	0	14	17	28	0	0
0	5	0	0	0	0	0	0	9	0	10	6	30	5
0	6	0	0	0	0	0	0	0	17	10	26	0	0
0	5	0	0	0	0	8	4	0	9	0	9	0	0
0	31	0	0	0	0	0	0	6	24	14	8	0	0
0	0	5	0	0	0	0	0	0	4	0	16	0	0
0	4	0	0	0	0	0	0	0	0	15	12	0	0
0	11	0	0	0	0	6	0	0	4	5	16	0	0
0	0	0	0	3	4	0	5	22	0	0	7	6	0
0	0	0	5	0	0	0	0	0	0	11	16	0	0
0	5	0	0	0	0	0	0	8	0	0	25	0	0
0	0	0	0	0	0	0	0	17	0	35	9	0	0
0	9	0	0	0	0	0	0	0	0	0	6	0	0
0	12	0	10	0	0	0	12	17	12	5	0	0	0
0	0	9	0	0	0	0	0	0	8	5	0	0	0
0	0	0	0	0	0	0	0	9	0	15	14	9	0
0	0	0	0	0	5	0	0	0	0	4	15	0	0
0	8	4	0	0	0	0	0	23	0	4	5	0	0
0	0	0	0	0	0	0	0	19	0	0	9	6	5
0	25	38	0	0	4	8	10	13	15	4	4	0	0
0	0	0	0	0	0	0	0	5	33	0	19	0	0
0	16	14	0	0	0	0	6	0	11	7	10	0	0
0	27	2	0	0	0	0	7	7	5	7	31	0	0
0	0	27	0	0	0	0	0	39	13	5	15	16	0
0	15	9	0	9	0	0	0	0	4	38	23	0	0
0	0	7	0	0	0	0	0	8	0	7	8	0	0
0	0	0	4	0	0	0	0	0	0	12	31	0	0
0	4	0	0	0	0	4	0	7	4	18	30	5	0
0	0	0	0	0	0	6	0	0	4	21	9	0	0
0	12	0	0	0	0	6	0	0	0	8	14	7	0
0	7	0	0	0	0	0	4	0	5	4	21	0	8
0	0	0	0	0	0	0	0	0	0	8	12	0	5
0	0	5	4	0	0	0	3	0	0	12	24	11	0
0	0	5	0	0	0	0	0	0	0	0	34	10	0
0	12	0	0	0	0	0	0	10	0	31	18	0	0
3	6	0	0	0	0	4	0	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	5	5	14	0	0
0	0	5	0	0	0	5	4	13	5	4	6	0	0
0	7	8	0	0	0	7	0	0	0	13	18	7	0
0	10	0	0	0	0	0	0	9	9	0	87	0	4
0	0	8	0	0	4	5	2	27	3	15	16	0	0
0	17	4	10	0	0	0	4	10	0	16	30	6	0
0	5	0	0	4	0	0	0	0	4	4	25	0	0
0	22	5	0	0	0	0	0	10	17	10	38	8	0
0	10	0	0	0	0	10	4	10	0	18	14	19	0
5	0	0	0	0	0	0	6	7	30	0	33	5	0
0	15	5	0	0	0	0	0	8	0	0	29	0	0
5	15	6	0	4	0	0	5	14	26	28	19	0	0
0	9	0	0	0	0	5	6	0	23	27	42	8	0
0	4	5	0	0	0	0	6	11	22	20	43	5	0
0	0	5	0	0	0	0	0	0	2	0	29	20	0
0	4	0	0	0	0	0	0	0	0	8	11	0	0
0	15	7	0	0	5	0	0	15	8	6	6	0	0
0	9	0	0	0	0	0	0	0	13	4	31	0	0
0	16	0	0	0	0	0	10	13	0	3	8	0	0
0	4	0	0	0	0	0	0	7	0	10	31	0	0
0	0	0	0	0	0	0	0	7	0	4	50	12	0
0	0	0	0	0	0	0	8	12	5	9	6	9	4
0	0	0	0	0	0	0	0	0	4	5	58	16	0
0	0	0	0	0	0	0	0	0	15	7	18	0	0
0	0	0	0	0	0	4	4	36	0	9	0	0	0
0	5	4	0	0	0	0	0	0	0	3	30	5	0
0	5	0	5	0	0	0	0	0	0	6	33	0	0
5	15	0	0	0	0	0	0	0	37	5	13	0	0
0	0	0	0	0	0	0	0	0	0	7	17	0	0
0	0	0	0	0	0	0	0	0	5	8	15	0	0
0	0	0	0	0	5	0	0	0	0	19	27	19	0
0	9	0	0	0	6	0	3	0	0	4	6	5	0
0	13	4	0	0	0	0	0	0	0	0	29	0	0
0	11	6	0	0	0	0	5	0	0	0	8	0	0
0	0	0	0	7	1	0	0	0	10	4	5	0	0
0	5	0	0	0	0	0	0	0	0	0	10	0	0
0	22	11	9	0	0	0	4	0	4	0	27	0	0
0	0	0	0	0	0	0	0	0	0	7	57	0	0
0	0	0	0	0	0	0	0	0	0	5	5	0	0
0	0	10	0	0	0	0	0	0	3	35	16	0	6
0	0	4	0	3	0	0	0	7	29	0	12	0	0
0	15	0	0	0	0	4	0	2	0	0	63	22	0
4	13	0	0	6	0	0	5	0	0	0	14	0	0
0	0	0	0	0	0	0	14	9	0	4	0	0	0
0	0	6	0	0	0	0	0	0	0	10	16	0	0
0	0	0	0	0	0	20	0	0	0	0	15	0	0
0	0	0	0	0	0	0	14	10	0	24	14	15	0
0	0	0	0	0	0	0	0	19	0	12	17	0	4
0	0	0	10	3	0	0	0	8	0	0	26	5	0
0	10	0	4	0	0	0	4	7	3	7	58	0	0
0	0	0	0	0	0	0	0	8	0	6	22	0	0
0	0	0	0	0	0	0	0	28	0	19	18	0	0
0	7	0	0	0	0	0	4	8	39	12	37	0	0
0	0	0	0	0	0	0	0	9	0	24	21	0	0
9	5	0	0	0	0	0	4	0	0	4	33	0	0
0	6	0	0	0	0	0	0	12	14	28	12	0	0
0	16	0	0	0	0	0	0	0	8	5	15	0	0
6	8	0	0	0	4	0	0	0	31	0	37	5	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	9	6	0	5	0	0	4	0	3	10	29	0	0
0	0	16	0	0	0	0	0	8	0	0	17	0	0
0	0	0	0	0	4	9	20	0	5	0	0	0	0
0	0	5	0	0	0	0	5	0	0	0	5	0	0
0	0	0	0	0	0	4	0	9	0	0	22	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	30	0	0
0	0	0	0	0	0	0	3	0	4	39	9	0	0
0	5	7	0	0	0	0	0	7	0	6	26	0	0
6	10	4	0	0	0	0	0	10	0	5	5	0	0
0	0	0	0	3	0	0	0	0	0	13	11	0	4
0	0	0	0	0	0	3	0	0	0	6	20	0	0
0	0	0	0	0	0	4	5	11	0	7	12	0	0
0	0	0	0	0	0	0	0	0	23	12	54	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	4	4	0	4	0	0	0	31	0	0	10	0	0
0	9	6	4	0	0	0	0	0	9	4	6	0	0
0	0	0	0	0	0	0	0	0	0	5	5	11	0
0	0	0	0	0	0	0	0	7	0	0	18	0	0
0	5	0	0	0	0	0	12	0	9	35	14	0	4
0	0	16	0	0	0	0	0	0	37	50	26	0	0
0	22	6	7	3	0	0	14	0	3	4	6	0	0
0	4	0	0	0	0	0	4	0	0	0	5	0	0
0	0	0	0	0	0	0	0	14	0	0	13	0	0
0	8	0	0	0	0	0	0	0	0	0	7	0	0
0	20	0	0	0	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	0	10	0	0	6	0	0
0	0	0	0	0	0	0	0	23	0	0	7	0	0
0	0	0	0	0	0	0	0	0	9	0	0	17	0
0	0	0	0	0	0	0	0	11	0	0	8	0	0
3	15	0	0	0	0	0	0	0	0	0	0	0	0
0	6	4	0	4	0	0	0	0	3	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	7	0	0	0	0	8	16	23	0	10	22	0	0
0	17	0	0	0	0	0	0	0	0	2	13	0	0
0	0	4	0	0	0	0	0	0	0	13	16	0	0
0	0	7	0	0	0	0	0	24	11	0	6	0	0
0	5	0	0	0	0	0	0	0	0	9	5	0	0
0	0	0	0	0	0	0	0	0	0	6	21	0	0
0	0	0	0	0	0	0	0	0	4	7	7	0	0
0	10	0	0	0	0	0	0	0	0	5	5	0	0
0	12	0	0	0	0	0	0	16	0	0	5	0	0
0	0	0	0	0	0	0	5	0	0	4	8	2	0
0	4	16	0	0	0	0	0	7	0	0	0	0	0
0	9	0	0	0	0	0	5	7	7	0	18	0	0
0	0	0	0	5	0	4	0	33	21	0	2	9	0
0	0	0	0	0	0	0	0	0	0	9	35	0	0
0	12	0	0	0	0	0	0	8	0	8	13	0	0
0	9	0	0	0	0	0	0	7	5	0	14	0	0
0	0	4	0	0	0	0	0	0	3	0	19	0	0
0	0	0	0	0	0	0	0	0	0	0	14	8	0
0	0	0	0	0	0	0	0	0	12	12	38	0	4
0	0	0	0	0	0	0	0	0	0	0	9	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	14	0	0	0	0	0	3	0	8	0	6	0	10
0	0	0	0	0	0	0	25	8	0	18	30	0	0
0	7	0	0	0	0	4	0	7	7	0	11	109	0
0	0	0	0	0	0	0	0	0	0	23	28	0	0
0	4	0	0	0	0	0	0	0	0	31	26	10	0
0	6	4	0	0	0	0	0	39	0	0	16	0	0
0	0	0	0	0	0	0	0	25	0	7	1	0	0
0	19	4	0	0	0	5	0	13	0	0	16	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	9	0	0	9	11	0
0	0	0	0	0	0	0	0	0	0	0	21	0	0
9	9	0	0	0	0	0	0	0	4	12	6	0	0
0	0	0	0	0	0	4	0	0	6	11	6	0	0
0	0	4	0	0	0	0	0	0	0	0	6	0	0
0	5	5	0	0	0	0	7	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	4	17	6	0	0
0	0	0	0	0	0	0	0	0	0	12	5	0	0
0	0	7	0	0	0	0	0	0	0	4	19	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6	3	0	0	0	0	10	0	0	0	8	0
0	0	0	0	0	0	0	0	0	6	0	25	0	0
0	0	0	0	0	0	0	0	0	7	0	5	0	0
4	2	0	5	0	0	0	0	0	0	7	14	0	0
0	12	0	0	0	4	0	0	9	0	41	5	0	0
0	0	0	0	0	0	8	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	6	4	0	0	4
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	13	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	18	27	0	0
0	0	0	0	0	4	0	6	0	0	0	5	0	0
0	0	0	0	0	0	0	4	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0
0	0	0	0	0	0	0	3	0	0	0	14	0	0
0	0	0	0	0	0	0	0	9	21	0	9	0	0
0	0	0	0	6	0	0	0	0	0	0	16	0	0
0	10	0	0	0	0	0	0	0	0	4	0	6	0
0	0	0	0	0	0	0	0	0	0	60	14	0	0
0	0	0	0	0	0	0	0	0	0	6	6	0	0
0	0	0	0	0	0	3	0	0	5	11	27	0	0
0	9	1	0	0	0	5	0	0	0	15	40	14	0
0	0	8	0	0	0	0	0	0	15	17	7	0	0
4	0	0	0	0	0	0	6	16	0	16	24	0	0
0	5	0	0	0	0	0	17	0	0	10	30	10	0
0	0	0	0	0	0	0	0	0	0	4	23	0	0
0	2	12	0	0	0	0	4	0	0	10	4	15	0
0	0	0	0	0	0	0	0	7	0	7	0	0	0
0	0	0	0	0	0	0	8	9	4	0	36	0	5
11	4	0	0	0	0	0	0	0	0	15	6	0	5
0	23	10	4	8	0	7	3	0	8	4	29	13	0
0	5	0	0	0	18	0	0	7	19	38	35	10	0
0	12	0	0	0	0	0	4	0	0	0	27	0	0
0	0	7	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	4	18	28	0	0
0	56	12	0	0	0	0	11	0	4	6	22	7	0
0	7	0	0	0	0	4	0	0	0	21	35	0	0
0	9	0	0	0	0	0	0	0	0	4	33	0	0
0	0	0	0	0	0	0	0	0	5	0	15	0	0
0	0	0	0	0	0	0	0	7	3	4	25	7	0
4	0	0	0	0	0	0	0	10	0	0	0	0	0
0	7	0	0	0	0	0	0	42	0	0	9	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	4	7	0	0
0	5	0	0	0	0	0	0	9	0	0	18	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	20	0	0
0	5	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	21	0	7	0	0	5
0	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	0	17	0	0
0	13	5	5	0	0	0	9	17	17	10	10	0	0
0	0	0	0	0	0	0	0	9	4	0	0	0	0
0	8	0	0	0	0	0	4	0	0	0	4	0	0
4	0	0	0	0	4	0	5	0	10	0	26	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	9	0	5	0	0	0	4	0	0	0	0	0	0
0	14	0	0	0	0	5	4	15	0	0	0	6	0
