GM10847	GM12878	GM12891	GM12892	GM15510	GM18505	GM18951	GM19099	A549	HUVEC	IMR90	SGBS	Beas	AC16
0	0	0	0	0	0	0	0	6	0	0	19	0	0
0	5	0	0	0	0	0	6	0	0	0	0	0	0
0	0	3	0	6	0	0	0	0	10	0	5	0	0
0	0	0	0	4	4	4	4	0	0	12	6	10	0
0	10	0	4	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	9	0	9	8	0	0
0	5	0	0	0	0	0	0	0	0	0	12	0	0
0	0	4	0	0	0	0	0	0	18	32	0	0	0
0	0	0	0	0	0	0	0	0	0	0	19	0	0
0	6	0	0	0	0	0	0	0	0	0	19	10	0
0	21	0	0	0	0	0	5	0	7	6	0	6	0
0	7	0	0	0	5	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	7	13	0	0
0	10	5	0	0	0	0	0	0	0	0	10	0	0
0	8	4	0	0	0	0	12	10	0	6	10	0	0
0	20	0	0	0	0	0	6	0	0	9	6	0	0
0	0	8	0	0	0	5	5	27	5	8	0	0	0
0	20	0	0	0	0	4	0	0	0	0	6	0	0
0	4	9	0	0	0	0	0	0	8	5	19	0	0
0	0	5	0	0	0	0	5	25	9	12	18	4	0
0	5	0	0	0	0	0	0	0	0	0	17	0	0
0	0	12	1	0	0	3	0	0	0	4	17	0	0
0	4	0	8	0	0	0	0	0	0	5	0	0	0
0	5	0	0	0	0	0	0	0	0	0	15	0	0
0	5	0	0	0	0	0	0	20	4	12	19	0	5
0	0	0	8	0	0	0	8	9	14	0	14	0	0
0	0	0	0	0	0	0	8	0	0	0	7	0	0
0	12	0	0	4	0	5	6	10	0	4	21	4	4
0	5	4	0	0	0	0	0	22	0	5	19	0	0
0	0	0	0	0	0	0	6	9	0	0	4	0	0
0	0	5	0	0	0	0	0	27	0	0	0	0	0
0	10	0	0	0	0	0	0	11	0	0	12	5	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	3	8	8	4	26	0	0
0	6	0	0	0	0	0	0	9	5	0	6	0	0
0	0	0	0	0	4	0	10	0	0	0	16	0	2
0	0	0	5	0	0	0	6	0	0	11	0	0	6
4	24	4	0	0	0	0	6	21	0	5	2	0	0
4	5	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	7	0	14	22	0	0
0	6	7	0	0	0	0	0	0	0	0	34	0	0
4	0	0	0	0	0	0	0	0	0	0	7	5	0
0	1	11	0	0	0	0	12	0	0	0	0	5	0
0	0	5	0	0	0	3	6	18	32	0	17	11	0
0	22	6	0	0	0	0	0	0	0	0	24	0	0
0	0	17	0	0	0	0	0	6	3	5	18	13	0
5	16	0	0	0	3	0	0	37	0	10	23	0	5
0	0	7	0	0	0	0	3	0	3	5	17	0	0
0	5	5	0	0	0	0	0	0	0	6	24	10	0
0	6	0	4	0	0	0	13	0	15	0	33	0	0
0	0	0	0	4	0	0	0	7	0	15	7	0	0
0	5	0	0	0	0	0	0	0	0	0	27	12	0
0	0	0	0	0	0	0	0	11	0	13	13	0	0
0	0	0	0	0	0	0	0	0	0	1	25	27	0
0	17	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	8	16	0	5	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	6	0	0	0	0	7	0	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	4	10	0	0
0	0	7	0	0	0	0	7	0	4	0	28	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	5	26	0	4
0	5	11	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	30	0	5	0	0	0
0	0	0	0	0	0	0	0	11	0	0	4	0	0
0	0	0	0	0	0	0	14	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	0	0	0	0	0	0	0	9	0	0	5	0	0
0	6	0	0	0	0	0	0	0	0	0	5	6	0
0	0	0	0	0	0	0	0	7	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5	0	4	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	27	0	0
0	0	0	0	0	0	0	0	0	0	8	9	7	0
0	4	19	0	0	0	0	9	0	6	0	0	0	0
0	0	0	0	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0
0	4	0	0	0	0	0	0	0	0	8	27	9	0
0	11	0	0	0	0	0	0	0	0	21	4	0	0
6	0	0	0	0	0	0	0	8	0	17	19	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	13	21	0	32	0	0
0	0	0	0	0	0	0	0	0	0	7	5	7	0
0	0	0	4	0	0	0	0	0	0	0	5	0	0
0	24	0	0	0	0	0	0	14	0	9	17	0	0
0	0	0	0	0	0	0	0	0	4	0	33	0	0
0	0	0	0	0	0	0	0	7	0	0	18	0	0
0	13	6	0	0	0	6	0	0	0	0	0	11	0
0	13	0	0	0	0	0	0	0	0	6	11	0	0
0	5	0	0	0	0	0	0	9	0	10	0	0	0
0	0	0	0	4	0	0	9	9	0	7	0	0	0
0	3	7	0	5	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	16	2	4
0	0	0	0	0	0	0	0	0	0	12	10	7	0
0	0	0	0	0	0	0	4	23	4	4	6	0	0
0	5	0	0	0	0	3	0	0	0	3	20	20	7
0	0	0	0	0	0	0	0	0	9	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0
0	7	0	0	0	0	4	0	0	0	0	13	0	0
0	0	10	5	0	0	0	0	17	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	0	0	0	0	12	4	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0
0	10	0	0	0	0	0	6	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	6	12	0
0	0	0	0	0	0	6	4	0	0	5	35	0	0
0	0	0	0	0	0	0	0	0	0	8	6	0	3
0	7	0	0	0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	12	0	3	30	0	0
0	0	0	0	0	0	0	3	9	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	5	5	0	0
0	0	0	0	0	0	0	0	15	0	15	11	0	0
0	4	0	0	0	0	0	0	7	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	5	13	0	0
0	0	0	0	0	0	0	0	0	5	0	6	0	0
0	4	0	0	0	0	0	0	0	0	0	9	6	0
0	0	6	0	0	0	0	6	0	0	0	6	0	0
0	0	0	3	0	0	4	0	0	4	0	0	0	0
0	0	7	0	0	0	0	0	0	4	0	18	0	0
0	0	0	0	0	0	0	0	14	7	3	22	0	0
0	5	0	0	0	0	0	0	0	0	0	1	0	0
0	0	6	0	0	0	4	3	27	0	0	4	0	0
0	0	0	0	0	0	0	0	7	0	9	7	0	0
0	0	0	0	0	0	0	0	12	0	4	6	0	0
0	10	0	0	0	0	0	0	0	0	7	6	0	0
0	0	9	0	0	0	0	0	7	4	0	0	0	0
0	0	0	0	0	0	0	0	0	4	5	14	5	0
0	0	0	0	0	0	0	0	14	5	21	14	0	0
0	12	0	0	0	0	9	22	7	4	8	8	0	0
0	0	0	0	0	0	0	0	11	0	0	9	0	0
0	18	11	0	0	3	0	0	0	6	0	12	0	0
0	0	0	0	0	0	0	0	8	22	0	17	15	0
0	0	0	0	0	0	0	0	0	0	0	5	6	0
0	5	0	0	0	0	0	0	0	0	0	27	0	0
0	0	0	0	0	0	0	0	14	0	0	6	0	0
0	0	7	0	0	0	5	0	0	0	0	4	0	0
0	4	4	0	0	0	0	0	7	0	5	12	0	0
0	0	0	0	0	0	0	0	0	0	4	13	0	0
0	0	0	0	0	0	0	0	0	0	13	11	0	0
0	0	0	0	0	0	4	0	0	0	0	15	7	0
0	5	0	0	0	0	0	0	0	0	0	17	0	0
0	0	0	0	4	0	0	10	0	0	0	18	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0
0	12	0	0	0	0	0	0	0	0	0	13	0	0
0	7	0	0	0	0	0	0	6	0	11	0	0	0
0	7	0	0	0	0	0	0	0	0	10	6	0	0
0	0	0	0	0	0	0	0	0	0	10	1	0	0
4	5	0	0	0	0	0	0	0	0	5	9	8	0
0	5	0	0	0	4	0	0	0	25	6	0	0	0
0	11	0	0	0	0	0	0	12	0	5	1	0	6
0	9	0	0	0	0	0	0	1	0	0	8	0	0
0	6	0	0	0	0	0	0	3	4	0	30	0	0
0	0	0	0	0	0	0	0	0	5	0	12	13	0
0	6	0	3	1	6	0	0	26	5	23	12	14	4
0	6	9	0	0	0	0	0	25	5	0	0	0	0
0	0	0	0	0	0	10	0	0	5	20	8	10	0
0	0	0	0	0	0	0	0	10	0	0	20	0	0
0	26	0	0	0	2	0	0	0	0	5	29	0	0
0	0	0	0	0	0	0	4	0	0	0	8	6	0
0	8	0	0	0	0	0	0	0	0	9	7	0	0
0	0	0	0	10	0	0	0	0	0	8	15	0	0
0	0	0	0	0	0	13	0	0	0	14	5	0	0
0	8	0	0	0	0	0	0	0	0	0	20	0	0
0	0	6	0	0	0	0	0	0	0	10	10	6	0
0	0	0	0	3	0	0	0	0	0	8	9	0	0
0	6	0	1	0	0	3	8	0	0	0	40	7	0
0	0	10	1	0	0	0	0	10	0	0	5	4	0
0	10	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	4	0	0	18	0	8	0	17	5	0
0	0	0	0	0	0	0	0	0	0	5	4	6	0
0	7	0	0	0	0	0	0	0	9	11	9	0	0
0	17	12	0	0	5	0	0	0	0	20	24	0	0
0	0	0	0	0	0	0	0	0	11	7	6	0	0
0	0	3	0	0	0	0	0	21	12	5	30	0	0
0	4	0	0	0	0	0	0	0	4	0	13	0	0
0	4	0	0	0	0	0	0	0	4	0	24	7	0
0	12	0	0	0	4	0	0	15	4	0	13	10	0
0	11	0	8	0	0	0	0	13	11	15	0	22	0
0	8	0	0	0	0	0	0	14	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	6	20	0	0
0	0	6	0	0	0	0	0	7	0	11	19	0	5
0	0	6	0	0	0	0	0	20	0	0	20	0	0
0	4	0	0	0	0	0	4	0	0	7	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0
0	0	9	4	0	0	0	0	8	8	0	20	0	0
0	7	0	0	0	0	0	4	0	0	17	3	0	0
0	0	0	0	0	4	0	0	8	0	4	14	0	0
0	0	0	0	0	0	5	0	22	0	0	9	0	0
4	0	0	0	0	0	0	0	0	0	4	26	0	0
0	8	0	4	0	0	0	0	0	0	0	19	5	0
0	0	0	0	0	0	0	0	0	0	15	13	0	0
0	0	5	5	0	0	0	0	0	0	0	9	25	0
0	0	0	0	0	0	0	0	0	0	21	22	0	0
0	8	0	0	0	3	2	0	32	4	12	5	0	0
0	0	0	0	0	0	0	0	0	0	0	32	0	0
0	0	4	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	8	3	16	0	0
0	0	0	0	0	0	5	5	14	0	0	8	0	0
0	0	0	0	0	0	0	0	0	7	4	7	0	0
0	12	20	5	0	0	0	0	0	1	8	6	0	0
0	8	0	0	0	0	0	0	0	0	0	25	0	0
0	0	6	0	0	4	0	0	0	0	7	5	0	0
0	7	0	0	0	0	0	0	0	0	0	26	0	0
0	6	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	11	0	18	0	0
0	0	0	0	0	0	0	0	11	0	0	8	7	0
0	0	0	0	0	0	0	0	16	12	5	6	0	0
0	0	0	0	0	0	0	0	0	21	0	7	0	0
0	0	6	0	0	0	0	0	12	20	10	28	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	4	12	0	0
5	0	0	0	0	0	0	0	0	13	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	5	20	5	7	0
0	0	0	0	0	0	0	0	16	0	0	16	0	0
0	0	0	0	0	0	0	0	0	9	13	23	0	0
0	0	6	0	0	0	0	9	0	0	6	18	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	10	0	10	21	0	0
0	0	0	0	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	5	0	0	0	10	17	0	0
0	0	0	0	0	0	0	0	0	0	8	0	6	0
0	0	0	0	0	0	0	0	11	0	13	7	0	0
0	15	0	0	0	0	0	0	17	0	0	22	0	0
0	0	6	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	4	0	0	6	5	0	0
0	11	0	0	4	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	9	0	0	7	0	0
0	11	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	5	0	0	0	0	0	8	0	0	6	0	4
0	0	0	0	0	0	0	0	5	0	5	20	0	0
0	9	0	0	0	0	0	0	0	0	12	0	0	0
0	5	0	0	0	4	0	0	0	0	4	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	6	0	0	0	0	0	4	0	6	8	12	0	0
0	0	0	0	0	0	0	4	0	0	12	0	0	0
0	0	0	0	0	0	0	3	0	0	11	7	0	0
1	11	22	0	0	5	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	10	0	0	0	0	0	6	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	7	4	0	4	0	0	0	0	0	4	4	0	0
0	0	0	0	0	0	0	0	10	0	6	0	0	0
0	12	0	0	0	0	0	0	0	0	0	21	0	0
0	5	15	0	0	0	0	0	14	0	0	6	0	0
0	0	5	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	5	0	0	0	0	0	0	17	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	5	33	0	5	5	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7	0	11	19	0	0
6	28	0	0	0	0	0	0	7	0	11	14	8	0
0	0	0	0	0	0	0	0	0	0	8	9	0	0
0	0	5	0	0	0	0	0	0	0	9	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	11	0
0	7	0	0	0	0	0	0	25	11	0	17	0	8
0	0	5	0	0	0	0	6	0	5	13	18	0	0
0	10	0	4	0	0	0	0	0	9	5	8	0	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	4	4	0	0
0	5	0	0	0	0	0	0	7	0	5	4	0	0
0	0	0	0	0	0	0	0	7	4	0	0	0	0
0	0	0	0	0	0	0	0	7	0	0	19	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	17	0	0
0	0	0	0	0	0	0	5	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	0	12	18	0	0
0	0	4	0	3	0	0	0	6	0	9	5	7	0
0	0	10	0	0	0	0	0	37	15	18	25	0	0
0	0	0	0	0	0	0	0	0	0	5	0	6	0
0	11	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	13	0	0
0	4	14	0	0	0	0	0	8	3	5	16	20	0
0	0	0	0	0	0	7	0	0	7	18	9	0	0
0	34	5	0	0	0	0	13	0	15	29	5	0	0
0	0	0	0	0	0	4	0	0	0	6	7	0	0
0	0	7	0	0	0	0	5	9	0	0	19	0	0
0	0	10	0	0	0	0	0	0	0	0	39	0	0
0	32	0	0	0	0	5	0	8	6	5	18	6	0
0	0	0	0	0	0	0	0	0	0	11	13	5	0
0	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	9	0	3	10	18	0	0
0	6	0	0	0	0	0	0	0	0	5	16	0	0
0	0	0	0	0	0	0	0	0	7	5	1	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0
5	0	3	0	0	0	0	0	0	0	5	8	18	0
0	0	0	0	0	0	0	0	0	5	0	10	13	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	7	10	0	3	6	0	0
0	4	0	0	0	0	6	0	5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	9	0	0	5	0	0	0	0	0	0	6	0	0
0	1	6	0	4	5	7	0	14	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	0	4	0	10	0	16	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15	0	0	0	0	0	0	0	0	24	0	0	0
0	0	0	0	0	0	3	0	8	0	4	0	0	0
0	3	0	0	0	0	0	0	0	0	5	0	0	0
0	11	0	0	0	0	0	0	24	4	5	12	0	0
6	7	0	0	0	0	7	0	0	0	0	22	0	0
0	0	0	0	0	3	0	0	0	0	10	24	0	0
0	4	0	0	0	0	0	0	0	0	23	0	0	0
0	0	0	0	0	0	0	0	16	0	11	10	0	0
0	0	5	0	0	0	0	0	0	0	9	5	0	0
0	6	0	0	0	0	0	0	15	6	0	6	0	0
0	5	0	0	0	0	0	0	0	0	9	11	0	0
0	4	6	0	0	0	0	0	8	0	4	29	0	0
0	0	18	0	0	0	0	0	0	0	5	0	6	0
0	6	0	0	0	0	0	0	0	0	10	22	0	0
0	5	0	0	0	0	0	0	0	0	5	14	0	0
0	6	0	0	0	0	0	0	0	7	3	8	0	0
0	6	0	0	0	0	0	0	0	0	15	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	3	0	14	0	0	25	0	0
0	9	0	0	0	0	0	0	9	0	9	0	6	0
0	0	0	0	0	0	0	12	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	6	10	0	0	0	0	0
0	5	0	0	0	0	0	4	0	0	0	22	0	0
0	0	0	0	0	0	0	0	0	0	6	15	0	0
0	0	4	0	0	0	0	0	6	0	5	24	0	0
0	0	0	0	5	0	0	0	7	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0
0	4	9	0	0	0	8	0	0	0	0	6	0	0
0	8	4	0	0	0	0	0	14	0	0	22	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	6	11	0	0
0	0	10	0	0	0	0	0	0	0	11	8	0	0
0	0	0	0	0	0	0	0	7	3	0	9	14	0
0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	3	9	4	0	5	0	0
0	7	6	8	0	0	0	0	0	0	0	0	11	0
0	10	11	4	0	0	0	0	0	3	2	0	0	0
0	6	0	0	0	0	6	0	0	0	0	17	0	0
0	0	0	0	0	0	0	0	0	0	0	6	10	0
0	0	0	0	0	0	0	0	0	0	8	24	0	0
0	12	5	0	0	5	0	0	0	9	5	12	0	0
0	8	0	0	0	0	0	0	0	4	4	13	0	0
0	0	0	0	0	0	0	0	0	20	9	5	0	0
0	13	0	5	0	0	0	7	13	9	12	26	0	0
0	7	0	0	0	0	4	0	12	0	0	6	8	0
4	0	0	0	0	0	0	0	7	0	0	20	0	0
0	0	0	0	3	0	0	0	7	9	18	26	0	0
0	0	0	0	0	0	0	4	0	3	0	27	0	0
0	6	0	0	0	0	0	2	0	4	4	0	0	0
0	7	7	0	0	0	0	0	0	0	0	28	0	0
0	0	0	0	0	0	0	4	0	0	0	4	6	0
0	0	6	0	0	0	0	0	8	7	5	0	0	0
0	7	0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	0	24	6	6	0	0
0	0	0	0	0	0	0	0	0	0	5	5	28	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	8	0	5	0	6	8	0
0	0	7	0	0	0	0	0	10	0	0	6	0	0
0	7	0	0	0	0	0	0	8	0	0	8	0	8
0	0	0	0	0	0	0	0	7	8	0	5	6	0
0	0	5	0	0	0	0	0	0	0	0	5	0	5
0	0	0	0	0	0	5	0	0	0	5	0	0	0
0	0	0	0	0	0	0	0	0	8	6	23	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7	0	0	0
0	0	2	0	0	0	0	0	0	19	4	7	9	6
0	0	6	0	0	0	0	6	11	0	0	25	12	0
3	0	0	0	0	0	0	0	0	0	25	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	0	0
0	0	0	8	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	30	9	0
0	0	0	0	0	0	0	0	0	0	15	0	0	0
0	0	8	0	0	0	0	0	0	0	6	7	12	6
0	0	0	0	0	0	0	7	8	0	15	2	0	0
0	2	0	0	0	0	0	0	10	5	7	14	0	0
0	0	0	0	0	0	0	0	11	0	0	7	0	4
0	0	0	0	0	0	0	3	0	0	0	0	0	0
0	8	9	0	0	0	0	0	0	0	0	9	0	0
0	6	0	4	0	0	5	6	0	0	0	21	0	0
0	4	0	0	0	0	0	0	0	6	5	20	6	0
0	0	0	0	0	0	0	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	5	0	0	0	0
0	7	6	0	0	0	0	12	12	0	0	13	0	0
0	0	0	0	0	0	0	0	15	0	0	26	0	0
0	12	4	0	0	0	0	0	0	0	0	2	10	0
0	7	0	9	0	0	0	6	0	10	10	6	0	0
0	9	0	0	0	0	0	0	0	0	8	15	7	5
0	8	0	0	0	0	0	0	0	18	0	10	0	0
0	6	4	0	0	0	6	0	11	9	4	24	0	0
0	7	7	0	0	0	4	0	0	0	6	13	0	0
0	8	0	0	0	0	0	0	7	1	6	0	0	0
0	6	0	0	0	0	0	0	0	0	0	10	12	0
0	0	0	4	0	0	0	0	0	0	6	0	9	0
3	0	0	0	0	0	0	0	0	0	0	34	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	6	7	0	0	0	0	6	11	37	0	15	9	0
0	4	0	0	0	0	0	0	24	17	9	4	0	0
0	3	4	0	0	0	0	0	0	0	0	0	0	0
0	8	0	0	0	0	0	0	0	38	0	21	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	22	0	0	0
0	0	0	0	0	0	1	4	0	0	0	5	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	0	0
0	13	5	0	0	0	5	0	6	0	11	19	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	3	0	18	0	0
0	0	0	0	0	0	0	0	8	0	6	0	0	0
0	0	0	0	0	0	3	0	17	0	0	6	0	0
0	0	0	0	0	0	0	0	24	4	17	5	0	0
0	0	0	0	0	0	0	0	0	5	0	0	0	0
4	0	4	0	0	0	0	0	6	12	0	16	0	0
0	0	0	0	0	0	0	0	9	0	8	23	0	0
0	0	0	0	0	0	0	0	7	0	7	25	0	0
0	0	0	0	0	0	4	0	6	0	0	8	0	0
0	0	0	0	4	0	0	0	0	0	7	6	0	0
0	0	0	0	0	0	0	0	0	0	8	0	0	0
0	13	8	0	0	0	0	0	0	0	9	23	7	0
0	4	0	0	0	0	0	0	7	11	5	13	0	0
0	0	0	3	0	0	0	4	0	0	9	0	0	0
0	0	5	0	0	0	0	6	0	7	23	32	0	0
0	0	4	0	0	0	0	4	0	0	11	0	0	0
5	0	6	0	0	0	0	0	7	0	13	5	0	0
0	0	0	0	0	0	0	0	0	0	0	26	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	5	0	4	0	0
0	5	0	0	0	0	0	0	0	0	0	24	0	0
0	0	12	0	0	0	0	0	7	20	10	16	6	0
0	0	0	0	0	0	0	0	0	0	17	16	0	0
0	0	0	0	0	0	0	0	0	0	5	11	0	0
0	0	8	0	0	0	0	0	0	0	0	13	0	0
0	9	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	4	0	0	0	0	0	8	0	5	0	0
0	6	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	4	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	8	0	0	0
0	0	0	0	0	0	10	0	0	16	0	5	0	0
0	11	0	0	0	0	1	5	0	26	6	5	0	0
0	0	0	0	0	0	0	0	0	0	4	6	0	4
0	0	0	0	0	0	0	0	15	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4	7	9	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	2	12	28	0
0	0	0	0	0	0	0	0	0	0	4	0	6	0
0	0	0	0	0	0	0	0	0	9	5	0	0	0
0	0	0	0	0	0	0	0	12	0	0	0	0	0
0	0	5	0	0	0	0	0	8	0	0	0	6	0
0	0	0	0	0	0	0	0	0	19	0	51	0	0
4	9	0	0	0	0	0	0	38	47	0	5	6	0
3	8	0	0	0	0	0	0	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	2	0	6	6	0
0	0	7	0	0	0	0	0	0	0	0	7	0	0
0	5	0	0	0	0	0	0	0	0	0	7	0	0
0	0	4	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	7	0	0	4	0	0	0	7	0	0	7	0	0
0	0	0	0	0	0	0	0	7	4	5	8	6	0
0	0	0	0	0	0	0	0	0	0	10	12	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	4
0	0	0	0	0	0	6	4	0	0	5	17	2	0
0	0	5	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	0	5	0	14	0	5	0	0
0	0	6	0	0	0	0	0	20	3	7	6	0	0
0	0	0	0	0	0	0	0	5	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	17	7	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	5	0	0	0	0	0	0	0	0	0	0	0
0	8	0	0	0	7	4	15	0	0	8	24	0	0
0	0	6	0	0	0	0	0	0	0	0	21	0	0
